RULES TARGETING LEGITIMATE
                                                                                                                                                                                                                                                                antecedents          consequents  antecedent support  consequent support   support  confidence      lift  representativity  leverage  conviction  zhangs_metric   jaccard  certainty  kulczynski    cosine  all_confidence  max_confidence  chi_square_score
13661                                                                                                    (Statistical_report_Dont Belong to Top Phishing IPs/Domains, URL_of_Anchor_between_%31_%67_Anchor, Prefix_Suffix_Has_PrefixSuffix, Google_Index_Indexed by Google)  (Result_Legitimate)            0.332067            0.556943  0.236545    0.712340  1.279019               1.0  0.051602    1.540212       0.326606  0.362540   0.350739    0.568530  0.550041        0.424720        0.712340        537.859086
4313                                                                                                                                                                     (Request_URL_ReqURL_LowExtContent, DNSRecord_Has_DNS_Record, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.229218            0.556943  0.163094    0.711523  1.277552               1.0  0.035433    1.535852       0.281861  0.261760   0.348895    0.502180  0.456465        0.292837        0.711523        318.357453
12                                                                                                                                                                                                                                     (Links_in_tags_less_than_%17_Anchor)  (Result_Legitimate)            0.239711            0.556943  0.170330    0.710566  1.275834               1.0  0.036825    1.530772       0.284364  0.271953   0.346735    0.508198  0.466168        0.305831        0.710566        333.358588
521                                                                                                                                                                                                (Request_URL_ReqURL_LowExtContent, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.337042            0.556943  0.239439    0.710413  1.275559               1.0  0.051726    1.529965       0.325858  0.365810   0.346390    0.570165  0.552647        0.429917        0.710413        536.460410
4025                                                                                                                                                                             (DNSRecord_Has_DNS_Record, web_traffic_High_Traffic, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.211669            0.556943  0.150339    0.710256  1.275278               1.0  0.032452    1.529136       0.273815  0.243160   0.346036    0.490097  0.437863        0.269937        0.710256        282.748008
15464                                                                                                                        (Domain_registeration_length_Domain_ShortTerm, age_of_domain_Domain_Age_More_6Month, Page_Rank_PageRank_Low, Request_URL_ReqURL_LowExtContent)  (Result_Legitimate)            0.234012            0.556943  0.166169    0.710089  1.274977               1.0  0.035838    1.528253       0.281561  0.265962   0.345658    0.504224  0.460285        0.298360        0.710089        321.008967
14101                                                                                                                                      (Domain_registeration_length_Domain_ShortTerm, web_traffic_High_Traffic, Prefix_Suffix_Has_PrefixSuffix, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.211940            0.556943  0.150430    0.709774  1.274411               1.0  0.032391    1.526594       0.273233  0.243235   0.344947    0.489936  0.437846        0.270099        0.709774        281.427783
15956                                                                                            (Domain_registeration_length_Domain_ShortTerm, Statistical_report_Dont Belong to Top Phishing IPs/Domains, DNSRecord_Has_DNS_Record, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.225780            0.556943  0.160199    0.709535  1.273983               1.0  0.034452    1.525340       0.277776  0.257338   0.344408    0.498588  0.451764        0.287640        0.709535        304.212711
13640                                                                                                                                        (Page_Rank_PageRank_Low, URL_of_Anchor_between_%31_%67_Anchor, Prefix_Suffix_Has_PrefixSuffix, Google_Index_Indexed by Google)  (Result_Legitimate)            0.259340            0.556943  0.183989    0.709452  1.273834               1.0  0.039552    1.524905       0.290239  0.290987   0.344221    0.519904  0.484119        0.330356        0.709452        364.866369
28476                                                                            (URL_of_Anchor_between_%31_%67_Anchor, Prefix_Suffix_Has_PrefixSuffix, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Page_Rank_PageRank_Low, Google_Index_Indexed by Google)  (Result_Legitimate)            0.232564            0.556943  0.164812    0.708674  1.272436               1.0  0.035287    1.520829       0.278989  0.263829   0.342464    0.502299  0.457944        0.295923        0.708674        312.564018
29933                                                                        (Domain_registeration_length_Domain_ShortTerm, DNSRecord_Has_DNS_Record, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Page_Rank_PageRank_Low, Request_URL_ReqURL_LowExtContent)  (Result_Legitimate)            0.229037            0.556943  0.161918    0.706951  1.269343               1.0  0.034357    1.511889       0.275228  0.259458   0.338576    0.498839  0.453353        0.290726        0.706951        299.496026
4032                                                                                                                                                         (Statistical_report_Dont Belong to Top Phishing IPs/Domains, web_traffic_High_Traffic, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.327996            0.556943  0.231841    0.706839  1.269143               1.0  0.049166    1.511314       0.315573  0.354986   0.338324    0.561557  0.542438        0.416274        0.706839        491.327689
15970                                                                                                                                             (Domain_registeration_length_Domain_ShortTerm, having_IP_Address_no_IP, DNSRecord_Has_DNS_Record, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.219629            0.556943  0.155224    0.706755  1.268990               1.0  0.032903    1.510876       0.271629  0.249818   0.338132    0.492731  0.443822        0.278707        0.706755        282.989436
30000                                                                                      (DNSRecord_Has_DNS_Record, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Page_Rank_PageRank_Low, Request_URL_ReqURL_LowExtContent, Google_Index_Indexed by Google)  (Result_Legitimate)            0.229670            0.556943  0.162280    0.706577  1.268672               1.0  0.034367    1.509964       0.274913  0.259925   0.337732    0.498977  0.453739        0.291376        0.706577        299.075446
4190                                                                                                                                                       (Request_URL_ReqURL_LowExtContent, Domain_registeration_length_Domain_ShortTerm, Google_Index_Indexed by Google)  (Result_Legitimate)            0.471280            0.556943  0.332338    0.705182  1.266167               1.0  0.069862    1.502819       0.397592  0.477577   0.334584    0.650951  0.648688        0.596719        0.705182        877.548337
16114                                                                                                           (having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Google_Index_Indexed by Google, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.255360            0.556943  0.180009    0.704924  1.265703               1.0  0.037788    1.501502       0.281915  0.284692   0.334000    0.514067  0.477324        0.323209        0.704924        336.439812
15906                                                                                                   (Domain_registeration_length_Domain_ShortTerm, having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Google_Index_Indexed by Google)  (Result_Legitimate)            0.335957            0.556943  0.236816    0.704900  1.265661               1.0  0.049707    1.501383       0.316092  0.360954   0.333947    0.565054  0.547475        0.425207        0.704900        496.193204
15525                                                                                                                                    (Domain_registeration_length_Domain_ShortTerm, Page_Rank_PageRank_Low, DNSRecord_Has_DNS_Record, Request_URL_ReqURL_LowExtContent)  (Result_Legitimate)            0.253098            0.556943  0.178109    0.703717  1.263536               1.0  0.037148    1.495386       0.279247  0.281849   0.331276    0.511758  0.474392        0.319799        0.703717        327.050069
15928                                                                                                  (Domain_registeration_length_Domain_ShortTerm, Statistical_report_Dont Belong to Top Phishing IPs/Domains, DNSRecord_Has_DNS_Record, Google_Index_Indexed by Google)  (Result_Legitimate)            0.375034            0.556943  0.263772    0.703329  1.262839               1.0  0.054900    1.493428       0.333031  0.394748   0.330399    0.588468  0.577149        0.473607        0.703329        576.104409
469                                                                                                                                                                                                                      (Page_Rank_PageRank_Low, web_traffic_High_Traffic)  (Result_Legitimate)            0.382813            0.556943  0.269199    0.703214  1.262632               1.0  0.055994    1.492850       0.337019  0.401457   0.330140    0.593283  0.583009        0.483352        0.703214        594.532165
29655                                                                                                         (Domain_registeration_length_Domain_ShortTerm, having_IP_Address_no_IP, Request_URL_ReqURL_LowExtContent, SFH_Empty_or_Blank, Google_Index_Indexed by Google)  (Result_Legitimate)            0.227589            0.556943  0.160018    0.703100  1.262428               1.0  0.033264    1.492279       0.269126  0.256228   0.329884    0.495208  0.449457        0.287315        0.703100        281.990664
15576                                                                                                                                          (Request_URL_ReqURL_LowExtContent, SFH_Empty_or_Blank, Google_Index_Indexed by Google, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.213569            0.556943  0.150158    0.703092  1.262414               1.0  0.031213    1.492238       0.264316  0.242053   0.329865    0.486352  0.435387        0.269612        0.703092        259.871370
30072                                                              (Domain_registeration_length_Domain_ShortTerm, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Page_Rank_PageRank_Low, Google_Index_Indexed by Google, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.214473            0.556943  0.150791    0.703079  1.262390               1.0  0.031342    1.492172       0.264602  0.242967   0.329836    0.486914  0.436300        0.270749        0.703079        261.225950
4351                                                                                                                       (Statistical_report_Dont Belong to Top Phishing IPs/Domains, Domain_registeration_length_Domain_ShortTerm, Links_in_tags_between_%17_%81_Anchor)  (Result_Legitimate)            0.250927            0.556943  0.176391    0.702956  1.262170               1.0  0.036639    1.491555       0.277294  0.279330   0.329559    0.509834  0.471842        0.316713        0.702956        319.961530
4467                                                                                                                                                         (Domain_registeration_length_Domain_ShortTerm, DNSRecord_Has_DNS_Record, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.251922            0.556943  0.177024    0.702693  1.261697               1.0  0.036718    1.490235       0.277267  0.280172   0.328965    0.510271  0.472600        0.317850        0.702693        320.499779
392                                                                                                                                                                                                          (Page_Rank_PageRank_Low, URL_of_Anchor_between_%31_%67_Anchor)  (Result_Legitimate)            0.345002            0.556943  0.242334    0.702412  1.261193               1.0  0.050187    1.488829       0.316184  0.367389   0.328331    0.568763  0.552838        0.435115        0.702412        499.361403
4575                                                                                                                                                                        (having_IP_Address_no_IP, Google_Index_Indexed by Google, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.298688            0.556943  0.209679    0.701999  1.260451               1.0  0.043327    1.486764       0.294638  0.324604   0.327398    0.539240  0.514091        0.376482        0.701999        401.484104
4293                                                                                                                                                                           (Request_URL_ReqURL_LowExtContent, DNSRecord_Has_DNS_Record, Google_Index_Indexed by Google)  (Result_Legitimate)            0.373587            0.556943  0.262234    0.701937  1.260340               1.0  0.054168    1.486456       0.329756  0.392393   0.327259    0.586392  0.574895        0.470846        0.701937        561.722156
4429                                                                                                                                                                (having_IP_Address_no_IP, Domain_registeration_length_Domain_ShortTerm, Google_Index_Indexed by Google)  (Result_Legitimate)            0.391497            0.556943  0.274536    0.701248  1.259102               1.0  0.056495    1.483026       0.338180  0.407383   0.325703    0.597091  0.587937        0.492935        0.701248        600.229959
30099                                                                          (Domain_registeration_length_Domain_ShortTerm, DNSRecord_Has_DNS_Record, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Page_Rank_PageRank_Low, Google_Index_Indexed by Google)  (Result_Legitimate)            0.253098            0.556943  0.177476    0.701215  1.259044               1.0  0.036515    1.482864       0.275467  0.280566   0.325630    0.509938  0.472705        0.318662        0.701215        315.995873
3595                                                                                                                                             (Statistical_report_Dont Belong to Top Phishing IPs/Domains, URL_of_Anchor_between_%31_%67_Anchor, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.309000            0.556943  0.216373    0.700234  1.257283               1.0  0.044277    1.478012       0.296142  0.333101   0.323415    0.544368  0.521576        0.388501        0.700234        411.349825
15679                                                                                                                                                  (Request_URL_ReqURL_LowExtContent, DNSRecord_Has_DNS_Record, Google_Index_Indexed by Google, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.253460            0.556943  0.177386    0.699857  1.256606               1.0  0.036223    1.476156       0.273536  0.280223   0.322565    0.509178  0.472127        0.318499        0.699857        310.669275
29787                                                                                                     (Domain_registeration_length_Domain_ShortTerm, having_IP_Address_no_IP, Page_Rank_PageRank_Low, Request_URL_ReqURL_LowExtContent, Google_Index_Indexed by Google)  (Result_Legitimate)            0.239077            0.556943  0.167255    0.699584  1.256115               1.0  0.034102    1.474812       0.267957  0.266005   0.321948    0.499946  0.458357        0.300309        0.699584        286.402269
4461                                                                                                                       (Statistical_report_Dont Belong to Top Phishing IPs/Domains, Domain_registeration_length_Domain_ShortTerm, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.319855            0.556943  0.223700    0.699378  1.255745               1.0  0.045559    1.473802       0.299436  0.342521   0.321483    0.550517  0.530009        0.401657        0.699378        427.440385
505                                                                                                                                                                                                (Request_URL_ReqURL_LowExtContent, Links_in_tags_between_%17_%81_Anchor)  (Result_Legitimate)            0.255721            0.556943  0.178833    0.699328  1.255655               1.0  0.036411    1.473557       0.273558  0.282146   0.321370    0.510213  0.473870        0.321098        0.699328        312.068866
15036                                                                                                                                                              (SFH_Empty_or_Blank, web_traffic_High_Traffic, DNSRecord_Has_DNS_Record, Google_Index_Indexed by Google)  (Result_Legitimate)            0.231389            0.556943  0.161737    0.698984  1.255037               1.0  0.032867    1.471871       0.264387  0.258120   0.320593    0.494692  0.450539        0.290401        0.698984        272.113945
4220                                                                                                                           (Request_URL_ReqURL_LowExtContent, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Domain_registeration_length_Domain_ShortTerm)  (Result_Legitimate)            0.465762            0.556943  0.325554    0.698971  1.255014               1.0  0.066151    1.471808       0.380348  0.466978   0.320564    0.641754  0.639199        0.584538        0.698971        787.891464
29807                                                                  (Domain_registeration_length_Domain_ShortTerm, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Page_Rank_PageRank_Low, Request_URL_ReqURL_LowExtContent, Google_Index_Indexed by Google)  (Result_Legitimate)            0.290366            0.556943  0.202895    0.698754  1.254625               1.0  0.041177    1.470749       0.285991  0.314851   0.320074    0.531527  0.504536        0.364301        0.698754        368.656823
4037                                                                                                                                                                                           (Page_Rank_PageRank_Low, web_traffic_High_Traffic, DNSRecord_Has_DNS_Record)  (Result_Legitimate)            0.261330            0.556943  0.182542    0.698512  1.254190               1.0  0.036996    1.469567       0.274375  0.287137   0.319527    0.513134  0.478479        0.327757        0.698512        317.660358
15155                                                                                                                              (Statistical_report_Dont Belong to Top Phishing IPs/Domains, web_traffic_High_Traffic, DNSRecord_Has_DNS_Record, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.235188            0.556943  0.164270    0.698462  1.254100               1.0  0.033284    1.469323       0.264922  0.261634   0.319415    0.496705  0.453884        0.294949        0.698462        275.916335
15345                                                                                                                            (Domain_registeration_length_Domain_ShortTerm, SFH_Empty_or_Blank, age_of_domain_Domain_Age_More_6Month, Request_URL_ReqURL_LowExtContent)  (Result_Legitimate)            0.222252            0.556943  0.155224    0.698413  1.254012               1.0  0.031442    1.469085       0.260444  0.248768   0.319304    0.488560  0.441195        0.278707        0.698413        256.227406
3959                                                                                                                                                                                   (SFH_Empty_or_Blank, web_traffic_High_Traffic, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.233740            0.556943  0.163094    0.697755  1.252832               1.0  0.032914    1.465890       0.263368  0.259873   0.317821    0.495296  0.452028        0.292837        0.697755        270.975958
29142                                                                         (Domain_registeration_length_Domain_ShortTerm, Prefix_Suffix_Has_PrefixSuffix, DNSRecord_Has_DNS_Record, having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains)  (Result_Legitimate)            0.235550            0.556943  0.164270    0.697389  1.252173               1.0  0.033082    1.464114       0.263442  0.261483   0.316993    0.496169  0.453535        0.294949        0.697389        272.295450
4347                                                                                                                                                   (Domain_registeration_length_Domain_ShortTerm, Google_Index_Indexed by Google, Links_in_tags_between_%17_%81_Anchor)  (Result_Legitimate)            0.248123            0.556943  0.172953    0.697047  1.251560               1.0  0.034763    1.462463       0.267327  0.273612   0.316222    0.503794  0.465254        0.310541        0.697047        290.210122
15847                                                                                                                          (Domain_registeration_length_Domain_ShortTerm, Page_Rank_PageRank_Low, Google_Index_Indexed by Google, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.248937            0.556943  0.173496    0.696948  1.251382               1.0  0.034852    1.461983       0.267465  0.274353   0.315998    0.504232  0.465951        0.311515        0.696948        291.064675
14417                                                                                                                                                 (having_IP_Address_no_IP, Prefix_Suffix_Has_PrefixSuffix, DNSRecord_Has_DNS_Record, Request_URL_ReqURL_LowExtContent)  (Result_Legitimate)            0.236997            0.556943  0.165084    0.696565  1.250694               1.0  0.033090    1.460139       0.262704  0.262514   0.315134    0.496488  0.454389        0.296411        0.696565        271.277794
16165                                                                                                                       (having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains, DNSRecord_Has_DNS_Record, Google_Index_Indexed by Google)  (Result_Legitimate)            0.346992            0.556943  0.241701    0.696559  1.250684               1.0  0.048446    1.460110       0.306945  0.364977   0.315120    0.565268  0.549810        0.433978        0.696559        464.047522
4283                                                                                                                                         (Request_URL_ReqURL_LowExtContent, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Google_Index_Indexed by Google)  (Result_Legitimate)            0.450565            0.556943  0.312709    0.694037  1.246156               1.0  0.061770    1.448077       0.359519  0.450072   0.309429    0.627756  0.624247        0.561475        0.694037        690.513082
15897                                                                                                                                      (Domain_registeration_length_Domain_ShortTerm, DNSRecord_Has_DNS_Record, Google_Index_Indexed by Google, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.281502            0.556943  0.195115    0.693123  1.244515               1.0  0.038335    1.443764       0.273451  0.303290   0.307366    0.521728  0.492772        0.350333        0.693123        325.518224
3662                                                                                                                                                 (Statistical_report_Dont Belong to Top Phishing IPs/Domains, Prefix_Suffix_Has_PrefixSuffix, web_traffic_High_Traffic)  (Result_Legitimate)            0.376662            0.556943  0.261058    0.693084  1.244444               1.0  0.051279    1.443577       0.315123  0.388164   0.307276    0.580909  0.569976        0.468735        0.693084        501.758498
4340                                                                                                                                               (Request_URL_ReqURL_LowExtContent, Statistical_report_Dont Belong to Top Phishing IPs/Domains, DNSRecord_Has_DNS_Record)  (Result_Legitimate)            0.372139            0.556943  0.257892    0.693000  1.244293               1.0  0.050632    1.443182       0.312698  0.384232   0.307086    0.578025  0.566475        0.463050        0.693000        491.554908
3414                                                                                                                                                                        (having_IP_Address_no_IP, URL_of_Anchor_between_%31_%67_Anchor, Prefix_Suffix_Has_PrefixSuffix)  (Result_Legitimate)            0.296336            0.556943  0.205337    0.692918  1.244147               1.0  0.040295    1.442799       0.278878  0.316906   0.306903    0.530802  0.505440        0.368686        0.692918        348.843477
14524                                                                                                                                     (Domain_registeration_length_Domain_ShortTerm, having_IP_Address_no_IP, Prefix_Suffix_Has_PrefixSuffix, DNSRecord_Has_DNS_Record)  (Result_Legitimate)            0.263410            0.556943  0.182451    0.692651  1.243667               1.0  0.035747    1.441546       0.265991  0.286018   0.306300    0.510123  0.476349        0.327595        0.692651        295.059493
13711                                                                                                          (Statistical_report_Dont Belong to Top Phishing IPs/Domains, URL_of_Anchor_between_%31_%67_Anchor, Prefix_Suffix_Has_PrefixSuffix, DNSRecord_Has_DNS_Record)  (Result_Legitimate)            0.285753            0.556943  0.197829    0.692308  1.243050               1.0  0.038681    1.439937       0.273753  0.306775   0.305525    0.523757  0.495895        0.355205        0.692308        328.431207
4613                                                                                                                                                                                    (having_IP_Address_no_IP, DNSRecord_Has_DNS_Record, Google_Index_Indexed by Google)  (Result_Legitimate)            0.391859            0.556943  0.271190    0.692059  1.242604               1.0  0.052947    1.438774       0.321041  0.400214   0.304964    0.589492  0.580501        0.486925        0.692059        527.024303
4330                                                                                                                                                (Request_URL_ReqURL_LowExtContent, Statistical_report_Dont Belong to Top Phishing IPs/Domains, having_IP_Address_no_IP)  (Result_Legitimate)            0.342198            0.556943  0.236725    0.691779  1.242101               1.0  0.046141    1.437467       0.296309  0.357367   0.304332    0.558412  0.542252        0.425045        0.691779        423.726286
4014                                                                                                                                                                               (Page_Rank_PageRank_Low, web_traffic_High_Traffic, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.239982            0.556943  0.165988    0.691670  1.241905               1.0  0.032332    1.436958       0.256291  0.263082   0.304085    0.494852  0.454028        0.298035        0.691670        256.775602
559                                                                                                                                                                                    (Domain_registeration_length_Domain_ShortTerm, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.369426            0.556943  0.255450    0.691479  1.241562               1.0  0.049701    1.436069       0.308549  0.380747   0.303654    0.575072  0.563167        0.458665        0.691479        475.070920
3428                                                                                                                                                                       (URL_of_Anchor_between_%31_%67_Anchor, Prefix_Suffix_Has_PrefixSuffix, DNSRecord_Has_DNS_Record)  (Result_Legitimate)            0.309362            0.556943  0.213659    0.690643  1.240062               1.0  0.041362    1.432189       0.280304  0.327374   0.301768    0.537136  0.514733        0.383628        0.690643        358.734239
4445                                                                                                                                                               (Domain_registeration_length_Domain_ShortTerm, DNSRecord_Has_DNS_Record, Google_Index_Indexed by Google)  (Result_Legitimate)            0.417277            0.556943  0.288014    0.690223  1.239308               1.0  0.055615    1.430248       0.331372  0.419721   0.300820    0.603679  0.597443        0.517135        0.690223        569.883016
526                                                                                                                                                                                                             (Request_URL_ReqURL_LowExtContent, having_IP_Address_no_IP)  (Result_Legitimate)            0.396744            0.556943  0.273813    0.690150  1.239177               1.0  0.052849    1.429912       0.319952  0.402741   0.300656    0.590893  0.582497        0.491636        0.690150        522.824948
14206                                                                                                                      (Statistical_report_Dont Belong to Top Phishing IPs/Domains, web_traffic_High_Traffic, Prefix_Suffix_Has_PrefixSuffix, DNSRecord_Has_DNS_Record)  (Result_Legitimate)            0.283130            0.556943  0.195206    0.689457  1.237932               1.0  0.037519    1.426718       0.268111  0.302707   0.299091    0.519976  0.491581        0.350495        0.689457        310.712643
13693                                                                                                           (having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains, URL_of_Anchor_between_%31_%67_Anchor, Prefix_Suffix_Has_PrefixSuffix)  (Result_Legitimate)            0.262867            0.556943  0.181185    0.689264  1.237585               1.0  0.034783    1.425830       0.260434  0.283711   0.298654    0.507292  0.473531        0.325321        0.689264        279.728915
28759                                                                                        (Prefix_Suffix_Has_PrefixSuffix, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Page_Rank_PageRank_Low, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.228042            0.556943  0.157033    0.688616  1.236421               1.0  0.030027    1.422863       0.247700  0.250072   0.297192    0.485286  0.440635        0.281955        0.688616        229.457590
15723                                                                                                          (Statistical_report_Dont Belong to Top Phishing IPs/Domains, age_of_domain_Domain_Age_More_6Month, Page_Rank_PageRank_Low, Request_URL_ReqURL_LowExtContent)  (Result_Legitimate)            0.224876            0.556943  0.154681    0.687852  1.235050               1.0  0.029438    1.419382       0.245530  0.246646   0.295468    0.482792  0.437080        0.277733        0.687852        222.741442
15010                                                                                                                                                                (Page_Rank_PageRank_Low, SFH_Empty_or_Blank, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.241067            0.556943  0.165717    0.687430  1.234292               1.0  0.031456    1.417465       0.250113  0.262089   0.294515    0.492489  0.452264        0.297548        0.687430        242.302898
15404                                                                                                                              (Domain_registeration_length_Domain_ShortTerm, Page_Rank_PageRank_Low, Google_Index_Indexed by Google, Request_URL_ReqURL_LowExtContent)  (Result_Legitimate)            0.338489            0.556943  0.232655    0.687333  1.234118               1.0  0.044136    1.417026       0.286775  0.351030   0.294297    0.552534  0.535839        0.417736        0.687333        389.751563
507                                                                                                                                                                                        (Request_URL_ReqURL_LowExtContent, Domain_registeration_length_Domain_ShortTerm)  (Result_Legitimate)            0.537675            0.556943  0.369245    0.686743  1.233059               1.0  0.069790    1.414357       0.408822  0.509041   0.292965    0.674864  0.674760        0.662985        0.686743        877.835449
3970                                                                                                                                                             (Statistical_report_Dont Belong to Top Phishing IPs/Domains, SFH_Empty_or_Blank, web_traffic_High_Traffic)  (Result_Legitimate)            0.332067            0.556943  0.228042    0.686734  1.233043               1.0  0.043099    1.414316       0.282959  0.345012   0.292945    0.548093  0.530269        0.409453        0.686734        375.208068
4300                                                                                                                                                                       (Request_URL_ReqURL_LowExtContent, Page_Rank_PageRank_Low, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.257169            0.556943  0.176481    0.686247  1.232168               1.0  0.033253    1.412121       0.253655  0.276777   0.291846    0.501561  0.466320        0.316875        0.686247        259.323921
421                                                                                                                                                                                                              (Prefix_Suffix_Has_PrefixSuffix, web_traffic_High_Traffic)  (Result_Legitimate)            0.433559            0.556943  0.297241    0.685583  1.230976               1.0  0.055773    1.409140       0.331256  0.428758   0.290347    0.609642  0.604894        0.533701        0.685583        567.464458
15776                                                                                                                              (Domain_registeration_length_Domain_ShortTerm, SFH_Empty_or_Blank, Google_Index_Indexed by Google, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.233198            0.556943  0.159837    0.685415  1.230675               1.0  0.029959    1.408387       0.244440  0.253588   0.289968    0.486203  0.443517        0.286990        0.685415        224.879218
15765                                                                                                          (Statistical_report_Dont Belong to Top Phishing IPs/Domains, DNSRecord_Has_DNS_Record, Google_Index_Indexed by Google, Links_in_tags_between_%17_%81_Anchor)  (Result_Legitimate)            0.234735            0.556943  0.160742    0.684778  1.229531               1.0  0.030008    1.405543       0.243944  0.254767   0.288531    0.486697  0.444564        0.288615        0.684778        224.574634
3670                                                                                                                                                                                   (Prefix_Suffix_Has_PrefixSuffix, web_traffic_High_Traffic, DNSRecord_Has_DNS_Record)  (Result_Legitimate)            0.311624            0.556943  0.213388    0.684761  1.229499               1.0  0.039831    1.405463       0.271161  0.325694   0.288491    0.533951  0.512211        0.383141        0.684761        331.342128
35963                                 (Domain_registeration_length_Domain_ShortTerm, Prefix_Suffix_Has_PrefixSuffix, having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Request_URL_ReqURL_LowExtContent, Google_Index_Indexed by Google)  (Result_Legitimate)            0.227227            0.556943  0.155586    0.684713  1.229415               1.0  0.029033    1.405253       0.241474  0.247518   0.288384    0.482035  0.437355        0.279357        0.684713        215.060609
457                                                                                                                                                                                                                          (SFH_Empty_or_Blank, web_traffic_High_Traffic)  (Result_Legitimate)            0.386070            0.556943  0.264224    0.684396  1.228844               1.0  0.049206    1.403838       0.303336  0.389259   0.287667    0.579407  0.569816        0.474419        0.684396        457.651188
35992                                (Domain_registeration_length_Domain_ShortTerm, Prefix_Suffix_Has_PrefixSuffix, DNSRecord_Has_DNS_Record, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Request_URL_ReqURL_LowExtContent, Google_Index_Indexed by Google)  (Result_Legitimate)            0.253098            0.556943  0.173134    0.684060  1.228242               1.0  0.032173    1.402347       0.248798  0.271836   0.286910    0.497463  0.461141        0.310866        0.684060        245.315111
28874                                                                                             (Domain_registeration_length_Domain_ShortTerm, Prefix_Suffix_Has_PrefixSuffix, having_IP_Address_no_IP, Request_URL_ReqURL_LowExtContent, Google_Index_Indexed by Google)  (Result_Legitimate)            0.264043            0.556943  0.180552    0.683796  1.227767               1.0  0.033495    1.401175       0.252071  0.281921   0.286313    0.503990  0.470824        0.324184        0.683796        258.651339
3591                                                                                                                                                                                (having_IP_Address_no_IP, URL_of_Anchor_between_%31_%67_Anchor, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.241882            0.556943  0.165174    0.682872  1.226109               1.0  0.030460    1.397094       0.243249  0.260671   0.284228    0.489723  0.450024        0.296573        0.682872        226.677866
367                                                                                                                                                                                                  (URL_of_Anchor_between_%31_%67_Anchor, Prefix_Suffix_Has_PrefixSuffix)  (Result_Legitimate)            0.427951            0.556943  0.292085    0.682520  1.225476               1.0  0.053741    1.395542       0.321634  0.421596   0.283433    0.603482  0.598283        0.524444        0.682520        528.529880
534                                                                                                                                                                                                            (Request_URL_ReqURL_LowExtContent, DNSRecord_Has_DNS_Record)  (Result_Legitimate)            0.412212            0.556943  0.281230    0.682247  1.224986               1.0  0.051652    1.394346       0.312467  0.408810   0.282818    0.593600  0.586944        0.504954        0.682247        493.311442
15833                                                                                                                                                 (Domain_registeration_length_Domain_ShortTerm, having_IP_Address_no_IP, SFH_Empty_or_Blank, DNSRecord_Has_DNS_Record)  (Result_Legitimate)            0.222433            0.556943  0.151696    0.681985  1.224515               1.0  0.027814    1.393195       0.235800  0.241677   0.282225    0.477179  0.430992        0.272373        0.681985        200.383592
